duration	iti	trial_type	stim_file
2.0	8.0	motor/auditory	audio/Stereotype_News.wav
2.4	6.6	motor	
1.1	5.6	visual/auditory	audio/Shenzhen_Nightlife.wav
3.0	6.0	visual	
1.5	4.6	visual/auditory	audio/Bollywood_Groove.wav
1.2	4.7	motor	
3.7	7.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.4	4.9	visual	
2.9	5.7	visual/auditory	audio/Desert_Conflict.wav
3.9	5.9	motor	
3.4	5.7	visual	
3.1	5.9	motor/auditory	audio/Breaking_Bollywood.wav
0.5	4.4	visual/auditory	audio/Breaking_Bollywood.wav
3.9	5.2	motor/auditory	audio/Bollywood_Groove.wav
3.4	3.2	motor	
2.7	4.5	visual	
3.2	5.3	motor	
1.8	7.4	motor/auditory	audio/Bollywood_Groove.wav
3.9	5.7	visual	
1.9	5.0	visual/auditory	audio/Jack_The_Lumberer.wav
0.5	3.5	motor	
2.5	4.3	motor/auditory	audio/Improv_for_Evil.wav
0.5	5.9	visual	
3.8	5.3	visual/auditory	audio/Coy_Koi.wav
1.3	3.9	motor/auditory	audio/Breaking_Bollywood.wav
2.4	4.2	motor	
1.2	7.8	visual	
1.9	3.1	visual/auditory	audio/Funshine.wav
3.3	3.4	motor/auditory	audio/Ukulele_Song.wav
1.3	4.1	visual	
1.0	5.9	motor	
1.5	5.3	visual/auditory	audio/Coy_Koi.wav
2.4	4.2	motor/auditory	audio/Shenzhen_Nightlife.wav
3.2	4.1	visual	
0.8	4.6	motor	
3.0	5.0	visual/auditory	audio/Le_Baguette.wav
1.3	4.1	motor	
1.6	5.1	visual/auditory	audio/Cumbish.wav
3.0	3.6	visual	
3.3	5.6	motor/auditory	audio/Ukulele_Song.wav
0.5	4.4	visual/auditory	audio/Funshine.wav
0.6	3.2	visual	
1.1	4.0	motor	
0.8	3.2	motor/auditory	audio/Jack_The_Lumberer.wav
2.3	3.6	visual	
3.5	5.9	visual/auditory	audio/Improv_for_Evil.wav
2.5	5.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.2	7.2	motor	
1.4	4.5	visual/auditory	audio/Bleu.wav
3.4	3.4	visual	
0.5	3.4	motor	
2.0	5.8	motor/auditory	audio/Stereotype_News.wav
1.3	4.2	visual/auditory	audio/Improv_for_Evil.wav
3.8	4.2	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.0	3.0	visual	
3.0	3.4	motor	
2.5	3.3	visual	
3.4	7.1	motor/auditory	audio/Bleu.wav
3.5	5.0	motor	
3.7	20.2	visual/auditory	audio/Le_Baguette.wav
