duration	iti	trial_type	stim_file
3.7	4.6	visual/auditory	audio/Improv_for_Evil.wav
2.2	5.3	visual	
1.8	5.4	motor/auditory	audio/Stereotype_News.wav
1.8	4.8	motor	
1.1	3.7	visual	
3.7	6.5	motor/auditory	audio/Improv_for_Evil.wav
1.7	5.9	motor	
2.9	6.7	visual/auditory	audio/Shenzhen_Nightlife.wav
3.4	3.7	motor	
3.8	4.1	visual/auditory	audio/Bleu.wav
2.2	4.4	motor/auditory	audio/Le_Baguette.wav
1.5	3.1	visual	
3.5	4.2	motor	
3.5	6.5	visual	
2.0	3.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	7.1	visual/auditory	audio/Le_Baguette.wav
3.8	4.5	motor/auditory	audio/Coy_Koi.wav
1.8	4.5	motor	
3.9	4.9	visual/auditory	audio/Funshine.wav
1.6	7.5	visual	
1.0	6.5	motor	
1.0	7.2	motor/auditory	audio/Ukulele_Song.wav
2.8	5.7	visual/auditory	audio/Funshine.wav
3.3	4.2	visual	
3.4	3.6	motor	
1.3	6.0	visual/auditory	audio/Bollywood_Groove.wav
0.5	5.5	motor/auditory	audio/Desert_Conflict.wav
3.2	3.5	visual	
4.0	4.1	visual/auditory	audio/Coy_Koi.wav
2.6	4.8	motor/auditory	audio/Bleu.wav
1.9	3.8	visual	
3.4	6.6	motor	
3.7	7.1	visual/auditory	audio/Stereotype_News.wav
0.6	4.8	motor/auditory	audio/Shenzhen_Nightlife.wav
2.6	4.0	visual	
1.2	4.3	motor	
2.3	2.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	4.0	visual/auditory	audio/Coy_Koi.wav
2.2	4.2	visual	
1.0	4.6	motor	
3.1	3.7	motor/auditory	audio/Le_Baguette.wav
3.5	6.0	visual	
1.2	3.0	motor	
1.0	5.7	visual/auditory	audio/Bleu.wav
0.7	3.8	motor	
1.5	5.9	visual	
3.3	4.1	motor/auditory	audio/Cumbish.wav
3.2	5.2	visual/auditory	audio/Ukulele_Song.wav
4.0	3.8	visual	
3.7	7.7	motor	
2.9	3.8	motor/auditory	audio/Breaking_Bollywood.wav
0.8	3.7	visual/auditory	audio/Breaking_Bollywood.wav
1.6	3.4	motor	
1.2	4.8	visual/auditory	audio/Funshine.wav
3.4	3.1	motor/auditory	audio/Cumbish.wav
1.6	6.6	visual	
2.2	3.6	motor/auditory	audio/Jack_The_Lumberer.wav
0.8	5.1	visual/auditory	audio/Jack_The_Lumberer.wav
2.5	5.3	visual	
3.9	3.1	motor	
