duration	iti	trial_type	stim_file
2.8	4.7	motor/auditory	audio/Coy_Koi.wav
1.9	4.9	motor	
2.8	3.7	visual	
1.3	3.9	visual/auditory	audio/Bleu.wav
3.3	4.2	motor/auditory	audio/Stereotype_News.wav
2.7	6.1	motor	
1.1	3.4	visual	
1.4	4.9	visual/auditory	audio/Stereotype_News.wav
3.7	4.8	visual	
2.1	3.5	motor/auditory	audio/Improv_for_Evil.wav
0.9	5.5	visual/auditory	audio/Shenzhen_Nightlife.wav
3.6	3.7	motor	
1.3	3.8	visual/auditory	audio/Breaking_Bollywood.wav
3.3	3.9	visual	
2.1	3.7	motor	
0.8	6.6	motor/auditory	audio/Jack_The_Lumberer.wav
3.6	3.3	visual	
2.7	6.5	motor	
3.8	4.3	visual/auditory	audio/Bleu.wav
3.5	5.9	motor/auditory	audio/Improv_for_Evil.wav
3.4	4.0	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.4	5.5	motor	
1.2	4.9	motor/auditory	audio/Jack_The_Lumberer.wav
3.6	5.1	visual	
3.5	4.8	visual/auditory	audio/Ukulele_Song.wav
3.1	4.2	visual	
0.6	4.3	motor/auditory	audio/Cumbish.wav
3.3	6.1	motor	
1.6	5.8	visual	
2.2	5.9	motor/auditory	audio/Shenzhen_Nightlife.wav
3.3	6.1	visual/auditory	audio/Improv_for_Evil.wav
0.9	4.8	motor	
1.2	3.1	visual/auditory	audio/Ukulele_Song.wav
4.0	6.3	motor/auditory	audio/Desert_Conflict.wav
3.0	5.0	motor	
0.7	6.5	visual	
4.0	3.2	motor	
2.5	6.2	visual	
2.4	4.5	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.2	8.0	visual/auditory	audio/Breaking_Bollywood.wav
3.9	5.1	visual	
1.1	5.4	motor/auditory	audio/Bollywood_Groove.wav
3.1	6.0	visual/auditory	audio/Desert_Conflict.wav
2.2	3.5	motor	
1.5	3.8	visual	
2.2	4.0	motor/auditory	audio/Le_Baguette.wav
2.2	5.0	visual/auditory	audio/Bollywood_Groove.wav
2.4	5.7	motor	
2.8	3.9	visual	
1.8	6.3	motor	
3.5	5.7	motor/auditory	audio/Le_Baguette.wav
3.5	2.9	visual/auditory	audio/Jack_The_Lumberer.wav
1.8	4.5	motor/auditory	audio/Funshine.wav
2.6	3.4	visual	
0.9	6.6	visual/auditory	audio/Coy_Koi.wav
0.9	3.8	motor	
1.8	5.5	motor/auditory	audio/Bleu.wav
2.5	5.2	motor	
0.8	3.4	visual	
0.7	4.7	visual/auditory	audio/Cumbish.wav
