duration	iti	trial_type	stimulus
4.165373055693831	10.897614176923337	fingertapping	
4.165373055693831	4.456562302307636	tone	audio/600Hz_20s.wav
3.210204704712584	6.162284649036543	fingertapping	
4.668543598435175	4.454829681181162	checkerboard	
3.7098742930829274	7.044270434749295	fingertapping	
3.7098742930829274	7.657606191930389	tone	audio/850Hz_20s.wav
2.7497605804790597	6.162284649036543	checkerboard	
4.549243821941822	5.020890416832651	fingertapping	
2.7517688504819224	7.657606191930389	fingertapping	
1.7220418818157777	7.123156621251771	checkerboard	
4.032425807438983	5.020890416832651	tone	audio/250Hz_20s.wav
3.699530404337031	5.549884877707575	tone	audio/500Hz_20s.wav
4.668543598435175	4.454829681181162	tone	audio/750Hz_20s.wav
3.040646171891736	10.209707671984969	checkerboard	
4.048161823333665	4.456562302307636	fingertapping	
3.9342231981851596	7.044270434749295	tone	audio/500Hz_20s.wav
2.7497605804790597	7.123156621251771	fingertapping	
2.7497605804790597	10.209707671984969	tone	audio/250Hz_20s.wav
3.210204704712584	8.093663474212075	tone	audio/850Hz_20s.wav
3.9342231981851596	7.657606191930389	checkerboard	
2.7517688504819224	10.897614176923337	tone	audio/750Hz_20s.wav
4.549243821941822	4.337135484747778	checkerboard	
3.699530404337031	4.454829681181162	fingertapping	
1.7220418818157777	7.2000494600426075	tone	audio/750Hz_20s.wav
2.1012255692947917	7.123156621251771	tone	audio/600Hz_20s.wav
3.040646171891736	6.162284649036543	tone	audio/600Hz_20s.wav
2.7517688504819224	7.2000494600426075	checkerboard	
4.032425807438983	5.020890416832651	checkerboard	
3.7098742930829274	9.409320795967758	checkerboard	
4.048161823333665	9.409320795967758	tone	audio/250Hz_20s.wav
4.549243821941822	4.337135484747778	tone	audio/500Hz_20s.wav
2.1012255692947917	8.093663474212075	checkerboard	
4.032425807438983	4.337135484747778	fingertapping	
3.210204704712584	10.897614176923337	checkerboard	
4.668543598435175	8.093663474212075	fingertapping	
3.9342231981851596	7.2000494600426075	fingertapping	
1.7220418818157777	10.209707671984969	fingertapping	
3.040646171891736	5.549884877707575	fingertapping	
4.048161823333665	5.549884877707575	checkerboard	
3.699530404337031	4.456562302307636	checkerboard	
2.1012255692947917	9.409320795967758	fingertapping	
4.165373055693831	7.044270434749295	checkerboard	
