duration	iti	trial_type	stim_file
3.5	5.5	motor	
4.0	6.8	visual	
3.9	6.9	motor/auditory	audio/Improv_for_Evil.wav
2.8	5.2	visual/auditory	audio/Bleu.wav
2.8	6.1	motor/auditory	audio/Bollywood_Groove.wav
3.3	3.5	motor	
2.5	4.3	visual/auditory	audio/Stereotype_News.wav
2.0	3.5	visual	
2.5	4.2	motor	
2.7	4.4	visual	
2.3	4.3	visual/auditory	audio/Breaking_Bollywood.wav
2.8	3.9	motor/auditory	audio/Le_Baguette.wav
1.9	3.1	motor	
1.6	5.3	visual/auditory	audio/Bleu.wav
1.3	3.5	visual	
1.7	4.2	motor/auditory	audio/Improv_for_Evil.wav
3.1	6.1	visual	
1.4	6.3	motor	
3.4	3.7	visual/auditory	audio/Shenzhen_Nightlife.wav
3.8	3.8	motor/auditory	audio/Cumbish.wav
3.0	5.2	motor	
1.9	5.3	visual	
2.5	3.8	motor/auditory	audio/Improv_for_Evil.wav
3.6	4.4	visual/auditory	audio/Breaking_Bollywood.wav
2.0	7.2	visual	
2.0	6.8	visual/auditory	audio/Breaking_Bollywood.wav
2.6	5.2	motor/auditory	audio/Coy_Koi.wav
2.6	4.3	motor	
0.8	3.6	visual/auditory	audio/Desert_Conflict.wav
1.4	5.0	motor	
3.6	3.8	motor/auditory	audio/Funshine.wav
1.4	5.1	visual	
3.8	5.5	visual/auditory	audio/Funshine.wav
3.9	6.5	visual	
0.7	3.6	motor	
1.5	4.2	motor/auditory	audio/Le_Baguette.wav
3.2	3.1	visual/auditory	audio/Jack_The_Lumberer.wav
3.5	3.3	motor	
2.4	4.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.4	6.1	visual	
3.0	5.2	visual/auditory	audio/Coy_Koi.wav
1.3	3.8	visual	
0.7	2.6	motor	
1.5	3.1	motor/auditory	audio/Funshine.wav
1.4	3.7	visual/auditory	audio/Bleu.wav
2.4	6.1	motor	
3.4	2.2	visual	
3.2	5.4	motor/auditory	audio/Shenzhen_Nightlife.wav
2.2	4.4	visual/auditory	audio/Cumbish.wav
2.1	3.7	motor	
2.9	5.7	visual	
2.6	3.8	motor/auditory	audio/Desert_Conflict.wav
3.9	7.7	motor	
3.5	5.2	visual/auditory	audio/Stereotype_News.wav
0.7	4.0	motor/auditory	audio/Bollywood_Groove.wav
2.7	3.5	visual	
1.7	5.2	motor/auditory	audio/Ukulele_Song.wav
2.8	4.2	visual/auditory	audio/Coy_Koi.wav
2.2	5.7	visual	
0.5	20.1	motor	
