duration	iti	trial_type	stim_file
0.6	5.0	motor/auditory	audio/Ukulele_Song.wav
0.8	7.8	motor	
2.7	3.6	visual	
1.1	5.3	visual/auditory	audio/Breaking_Bollywood.wav
3.2	3.2	visual	
3.8	3.7	motor	
1.3	5.4	visual/auditory	audio/Cumbish.wav
3.7	7.0	motor/auditory	audio/Improv_for_Evil.wav
1.6	3.8	visual/auditory	audio/Shenzhen_Nightlife.wav
1.1	6.2	motor/auditory	audio/Bleu.wav
3.9	7.7	motor	
1.0	3.4	visual	
2.0	2.6	motor	
1.8	6.2	motor/auditory	audio/Improv_for_Evil.wav
2.4	8.0	visual	
3.5	3.6	visual/auditory	audio/Bleu.wav
2.9	3.9	motor/auditory	audio/Bollywood_Groove.wav
1.7	7.5	visual/auditory	audio/Coy_Koi.wav
0.6	4.7	motor	
1.0	4.1	visual	
1.1	4.9	motor/auditory	audio/Le_Baguette.wav
0.8	4.3	visual	
2.0	4.6	visual/auditory	audio/Ukulele_Song.wav
1.2	4.3	motor	
0.6	6.3	visual/auditory	audio/Desert_Conflict.wav
1.3	4.7	visual	
2.1	4.9	motor	
2.6	4.9	motor/auditory	audio/Breaking_Bollywood.wav
2.8	5.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.6	5.4	motor	
3.8	6.1	visual	
3.9	4.0	motor/auditory	audio/Le_Baguette.wav
1.8	4.0	visual/auditory	audio/Bollywood_Groove.wav
2.9	4.2	motor/auditory	audio/Cumbish.wav
3.5	4.0	motor	
3.7	5.8	visual	
4.0	3.3	motor/auditory	audio/Breaking_Bollywood.wav
3.1	5.1	motor	
1.4	4.4	visual/auditory	audio/Funshine.wav
3.5	4.4	visual	
2.1	5.1	visual/auditory	audio/Le_Baguette.wav
1.1	4.7	motor	
2.3	6.6	visual	
2.6	3.6	motor/auditory	audio/Coy_Koi.wav
2.5	4.7	motor	
2.0	5.8	visual	
1.5	5.1	motor/auditory	audio/Jack_The_Lumberer.wav
3.6	6.5	visual/auditory	audio/Stereotype_News.wav
1.3	5.5	motor/auditory	audio/Bollywood_Groove.wav
2.5	3.0	visual	
2.7	6.7	motor	
2.9	5.1	visual/auditory	audio/Jack_The_Lumberer.wav
1.1	3.0	visual	
3.6	6.8	motor	
2.5	5.6	motor/auditory	audio/Shenzhen_Nightlife.wav
1.8	2.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.6	5.5	visual	
0.7	3.7	visual/auditory	audio/Improv_for_Evil.wav
1.6	7.6	motor/auditory	audio/Funshine.wav
3.5	18.4	motor	
