duration	iti	trial_type	stim_file
3.4	6.7	motor	
3.3	3.4	visual	
3.6	5.9	motor/auditory	audio/Stereotype_News.wav
3.0	3.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.6	4.2	motor/auditory	audio/Le_Baguette.wav
3.5	3.9	motor	
3.1	3.8	visual/auditory	audio/Stereotype_News.wav
3.7	3.8	visual	
3.9	4.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.7	5.0	visual/auditory	audio/Bollywood_Groove.wav
1.8	4.1	visual	
1.2	3.6	motor	
0.9	4.0	visual/auditory	audio/Bollywood_Groove.wav
2.8	6.4	visual	
3.3	4.9	motor	
3.5	4.5	motor/auditory	audio/Improv_for_Evil.wav
1.6	4.0	motor	
3.9	4.6	visual/auditory	audio/Bleu.wav
1.2	5.6	motor/auditory	audio/Breaking_Bollywood.wav
3.5	5.6	visual	
2.5	6.5	visual/auditory	audio/Improv_for_Evil.wav
2.8	5.2	visual	
1.0	5.1	motor	
0.7	4.8	motor/auditory	audio/Breaking_Bollywood.wav
2.5	4.5	visual	
1.6	3.2	motor/auditory	audio/Funshine.wav
3.0	5.4	motor	
0.7	5.6	visual/auditory	audio/Breaking_Bollywood.wav
1.8	5.2	visual	
1.9	4.5	visual/auditory	audio/Shenzhen_Nightlife.wav
1.7	4.2	motor/auditory	audio/Bleu.wav
1.5	5.6	motor	
1.2	4.8	visual	
2.1	5.7	motor	
3.8	3.1	visual/auditory	audio/Cumbish.wav
3.2	3.9	motor/auditory	audio/Ukulele_Song.wav
2.1	4.9	motor	
0.9	4.6	visual/auditory	audio/Le_Baguette.wav
2.9	3.2	visual	
1.5	3.7	motor/auditory	audio/Coy_Koi.wav
1.9	7.1	motor	
2.0	2.7	motor/auditory	audio/Desert_Conflict.wav
3.1	4.3	visual/auditory	audio/Funshine.wav
3.7	3.2	visual	
2.3	5.1	motor/auditory	audio/Bollywood_Groove.wav
4.0	6.6	visual	
3.6	4.1	motor	
1.3	6.0	visual/auditory	audio/Coy_Koi.wav
2.0	5.9	motor	
0.9	3.7	visual/auditory	audio/Jack_The_Lumberer.wav
2.7	4.0	visual	
2.3	4.1	motor/auditory	audio/Stereotype_News.wav
3.2	3.5	visual/auditory	audio/Coy_Koi.wav
3.2	4.7	motor/auditory	audio/Desert_Conflict.wav
2.2	4.8	visual	
3.4	3.9	motor	
3.5	5.2	motor/auditory	audio/Jack_The_Lumberer.wav
2.0	6.8	visual/auditory	audio/Ukulele_Song.wav
2.9	6.7	motor	
1.6	18.9	visual	
