duration	iti	trial_type	stimulus
3.1144227393046147	5.811344285164154	tone	audio/750Hz_20s.wav
3.242566015101932	6.928706670573634	fingertapping	
1.2440117559192974	8.264766509173125	fingertapping	
4.464935002114007	7.122325728890611	checkerboard	
2.3521713406026374	3.8198841524764715	tone	audio/500Hz_20s.wav
3.1144227393046147	9.66551885009716	fingertapping	
3.1144227393046147	8.264766509173125	checkerboard	
4.464935002114007	11.69702531167757	fingertapping	
3.230263969605285	9.403784397158269	fingertapping	
2.3521713406026374	3.5668413831209413	checkerboard	
1.2440117559192974	7.895928904047696	tone	audio/850Hz_20s.wav
1.2440117559192974	4.102277282800597	checkerboard	
4.043343770695196	4.102277282800597	fingertapping	
1.8038606451453587	10.112800914498028	tone	audio/850Hz_20s.wav
3.5438173779443085	5.811344285164154	fingertapping	
3.230263969605285	11.69702531167757	checkerboard	
4.043343770695196	10.112800914498028	checkerboard	
3.5438173779443085	9.403784397158269	checkerboard	
2.8605314726808175	8.264766509173125	tone	audio/600Hz_20s.wav
1.2929386882819296	7.895928904047696	fingertapping	
4.061429156449288	7.122325728890611	fingertapping	
1.2929386882819296	7.895928904047696	checkerboard	
4.464935002114007	11.69702531167757	tone	audio/250Hz_20s.wav
2.2619795987091833	3.8198841524764715	checkerboard	
4.061429156449288	9.66551885009716	checkerboard	
3.8818035711562553	6.9086628113870665	fingertapping	
2.2619795987091833	3.8198841524764715	fingertapping	
3.5438173779443085	9.403784397158269	tone	audio/850Hz_20s.wav
3.8818035711562553	6.928706670573634	checkerboard	
1.8038606451453587	9.302057695224562	fingertapping	
3.8818035711562553	6.928706670573634	tone	audio/600Hz_20s.wav
4.043343770695196	6.9086628113870665	tone	audio/250Hz_20s.wav
4.061429156449288	7.122325728890611	tone	audio/750Hz_20s.wav
1.2929386882819296	3.5668413831209413	tone	audio/600Hz_20s.wav
2.3521713406026374	3.5668413831209413	fingertapping	
3.230263969605285	9.302057695224562	tone	audio/500Hz_20s.wav
1.8038606451453587	9.302057695224562	checkerboard	
2.2619795987091833	9.66551885009716	tone	audio/250Hz_20s.wav
3.242566015101932	6.9086628113870665	checkerboard	
2.8605314726808175	5.811344285164154	checkerboard	
3.242566015101932	4.102277282800597	tone	audio/500Hz_20s.wav
2.8605314726808175	10.112800914498028	fingertapping	
