duration	iti	trial_type	stimulus
2.2267092507946016	7.282575033524888	tone	audio/600Hz_20s.wav
1.2893749012124092	7.282575033524888	fingertapping	
3.576577008996131	5.01581026972799	tone	audio/750Hz_20s.wav
3.2735061731383164	8.661883945365396	tone	audio/850Hz_20s.wav
2.451980163898814	5.960918869541215	checkerboard	
4.937536611436037	9.059597607768417	tone	audio/600Hz_20s.wav
2.4888859609980596	3.0533347596986293	fingertapping	
2.4888859609980596	5.01581026972799	checkerboard	
2.2267092507946016	8.661883945365396	checkerboard	
3.6225883528414995	7.780613593270676	checkerboard	
2.2267092507946016	7.780613593270676	fingertapping	
4.223611759594867	10.92255551192607	tone	audio/850Hz_20s.wav
1.4781285129203412	7.282575033524888	checkerboard	
1.2893749012124092	10.09297492071478	checkerboard	
4.223611759594867	7.0745355782919574	checkerboard	
3.135756925901059	10.92255551192607	checkerboard	
3.2735061731383164	6.197833369970022	fingertapping	
2.82898156504241	3.0533347596986293	tone	audio/250Hz_20s.wav
3.576577008996131	5.995282657161631	checkerboard	
3.2735061731383164	3.759861368242346	checkerboard	
4.143053783167766	11.377441612058298	fingertapping	
3.6225883528414995	3.759861368242346	fingertapping	
3.135756925901059	5.995282657161631	tone	audio/600Hz_20s.wav
3.6225883528414995	11.377441612058298	tone	audio/750Hz_20s.wav
4.08808993279536	5.01581026972799	fingertapping	
2.451980163898814	5.995282657161631	fingertapping	
4.223611759594867	9.059597607768417	fingertapping	
4.937536611436037	10.09297492071478	fingertapping	
4.143053783167766	3.759861368242346	tone	audio/250Hz_20s.wav
4.937536611436037	6.197833369970022	checkerboard	
4.143053783167766	9.059597607768417	checkerboard	
2.451980163898814	6.197833369970022	tone	audio/500Hz_20s.wav
3.135756925901059	5.960918869541215	fingertapping	
4.08808993279536	7.0745355782919574	tone	audio/250Hz_20s.wav
1.2893749012124092	10.09297492071478	tone	audio/850Hz_20s.wav
2.4888859609980596	5.960918869541215	tone	audio/500Hz_20s.wav
3.576577008996131	7.0745355782919574	fingertapping	
4.08808993279536	3.0533347596986293	checkerboard	
2.82898156504241	11.377441612058298	checkerboard	
1.4781285129203412	10.92255551192607	fingertapping	
2.82898156504241	8.661883945365396	fingertapping	
1.4781285129203412	7.780613593270676	tone	audio/500Hz_20s.wav
