duration	iti	trial_type	stim_file
2.0	4.9	visual	
2.5	5.6	visual/auditory	audio/Bleu.wav
3.0	4.1	motor	
3.1	7.1	motor/auditory	audio/Ukulele_Song.wav
2.5	4.6	visual/auditory	audio/Breaking_Bollywood.wav
1.4	4.4	visual	
1.4	5.7	motor	
2.2	3.8	motor/auditory	audio/Shenzhen_Nightlife.wav
1.3	3.6	motor	
1.2	5.6	visual	
0.8	6.0	visual/auditory	audio/Bollywood_Groove.wav
3.4	2.8	motor/auditory	audio/Desert_Conflict.wav
2.6	6.0	motor	
1.9	4.8	motor/auditory	audio/Breaking_Bollywood.wav
2.8	4.9	visual	
1.0	3.8	visual/auditory	audio/Desert_Conflict.wav
2.4	5.9	visual	
2.3	4.6	visual/auditory	audio/Bleu.wav
3.9	3.3	motor	
3.8	5.2	motor/auditory	audio/Improv_for_Evil.wav
1.2	4.8	visual	
3.4	7.0	motor	
0.7	4.4	visual/auditory	audio/Bleu.wav
3.1	4.9	motor/auditory	audio/Bollywood_Groove.wav
0.9	4.9	visual	
1.8	5.0	motor/auditory	audio/Le_Baguette.wav
3.5	4.2	visual/auditory	audio/Stereotype_News.wav
0.8	3.9	motor	
3.9	4.8	visual	
3.9	4.7	visual/auditory	audio/Coy_Koi.wav
1.8	5.0	motor	
4.0	4.4	motor/auditory	audio/Jack_The_Lumberer.wav
3.3	5.5	visual	
0.8	6.4	motor	
3.0	5.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.0	4.9	visual/auditory	audio/Cumbish.wav
0.7	4.3	visual	
3.0	5.2	motor/auditory	audio/Stereotype_News.wav
3.2	7.6	motor	
1.8	6.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.7	2.5	motor	
2.7	5.3	motor/auditory	audio/Shenzhen_Nightlife.wav
3.0	7.7	visual/auditory	audio/Coy_Koi.wav
4.0	5.6	visual	
2.9	4.5	motor/auditory	audio/Le_Baguette.wav
1.9	5.0	visual/auditory	audio/Improv_for_Evil.wav
2.9	3.2	motor	
1.7	3.3	visual	
3.4	5.9	motor	
4.0	4.4	visual	
3.1	3.1	visual/auditory	audio/Ukulele_Song.wav
3.9	4.9	motor/auditory	audio/Funshine.wav
3.2	4.8	motor	
3.7	2.8	motor/auditory	audio/Ukulele_Song.wav
3.0	5.3	visual/auditory	audio/Shenzhen_Nightlife.wav
2.5	3.6	visual	
1.8	2.5	motor/auditory	audio/Coy_Koi.wav
2.7	4.9	visual	
1.1	4.1	visual/auditory	audio/Breaking_Bollywood.wav
1.3	12.3	motor	
