duration	iti	trial_type	stim_file
2.4	4.2	motor	
1.5	3.9	visual/auditory	audio/Breaking_Bollywood.wav
0.6	7.5	motor/auditory	audio/Funshine.wav
0.8	5.1	visual	
2.9	2.4	motor	
3.3	3.6	visual	
1.6	5.7	motor/auditory	audio/Breaking_Bollywood.wav
2.9	5.4	visual/auditory	audio/Funshine.wav
3.8	4.0	motor/auditory	audio/Coy_Koi.wav
3.3	4.8	motor	
1.9	3.4	visual/auditory	audio/Le_Baguette.wav
0.7	2.9	visual	
1.9	5.7	visual/auditory	audio/Cumbish.wav
3.5	5.8	motor	
0.6	5.4	visual	
3.0	6.2	motor/auditory	audio/Cumbish.wav
2.0	3.4	visual	
1.2	3.2	motor	
1.2	4.8	motor/auditory	audio/Breaking_Bollywood.wav
0.6	3.2	visual/auditory	audio/Desert_Conflict.wav
0.8	6.1	motor	
3.1	3.9	visual	
2.4	4.1	motor/auditory	audio/Ukulele_Song.wav
1.9	3.5	visual/auditory	audio/Cumbish.wav
1.3	5.1	motor	
2.5	5.0	visual	
1.0	3.2	visual/auditory	audio/Le_Baguette.wav
0.7	3.5	motor/auditory	audio/Ukulele_Song.wav
1.4	3.3	visual/auditory	audio/Bollywood_Groove.wav
3.9	5.3	motor	
1.7	3.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.9	8.0	visual	
2.0	5.2	visual/auditory	audio/Funshine.wav
4.0	5.0	motor	
3.4	4.0	visual	
1.0	5.6	motor/auditory	audio/Improv_for_Evil.wav
3.5	5.4	motor	
3.0	3.8	visual	
3.3	4.5	visual/auditory	audio/Shenzhen_Nightlife.wav
2.0	5.4	motor/auditory	audio/Shenzhen_Nightlife.wav
4.0	4.3	motor	
3.9	4.6	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.6	4.5	visual	
3.1	5.1	visual/auditory	audio/Bleu.wav
4.0	4.3	motor/auditory	audio/Stereotype_News.wav
2.7	4.5	visual/auditory	audio/Ukulele_Song.wav
1.4	4.2	motor	
4.0	3.7	visual	
3.5	4.1	motor	
2.9	4.6	visual	
1.7	4.5	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.2	6.7	motor/auditory	audio/Coy_Koi.wav
2.3	4.4	visual/auditory	audio/Improv_for_Evil.wav
1.4	7.8	motor	
3.6	5.9	visual	
1.8	6.6	motor/auditory	audio/Bleu.wav
3.0	4.1	visual	
2.7	7.9	visual/auditory	audio/Coy_Koi.wav
3.3	3.4	motor/auditory	audio/Desert_Conflict.wav
2.7	21.1	motor	
