duration	iti	trial_type	stim_file
1.1	6.7	motor	
0.5	4.0	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	3.1	visual	
3.6	3.4	visual/auditory	audio/Jack_The_Lumberer.wav
3.4	4.9	motor/auditory	audio/Funshine.wav
1.0	4.7	motor	
3.2	4.3	visual/auditory	audio/Desert_Conflict.wav
4.0	4.5	visual	
3.3	4.8	motor	
0.5	7.6	visual/auditory	audio/Breaking_Bollywood.wav
3.0	5.4	motor/auditory	audio/Jack_The_Lumberer.wav
3.7	3.6	visual	
1.9	5.2	motor	
3.8	4.2	motor/auditory	audio/Jack_The_Lumberer.wav
0.8	3.6	visual	
0.5	4.5	visual/auditory	audio/Funshine.wav
1.9	5.0	visual	
2.5	4.4	motor	
2.3	4.2	visual/auditory	audio/Breaking_Bollywood.wav
1.4	4.1	motor/auditory	audio/Coy_Koi.wav
3.1	4.0	motor	
2.7	6.2	visual/auditory	audio/Cumbish.wav
3.6	4.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.9	6.9	visual	
3.3	3.2	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.5	5.6	motor	
2.8	4.5	visual	
0.9	5.0	motor/auditory	audio/Stereotype_News.wav
3.6	3.2	visual	
0.8	6.2	motor	
3.6	4.2	visual/auditory	audio/Shenzhen_Nightlife.wav
3.4	5.2	motor/auditory	audio/Bollywood_Groove.wav
2.8	6.7	visual	
2.4	3.9	motor/auditory	audio/Ukulele_Song.wav
1.4	5.0	visual/auditory	audio/Coy_Koi.wav
3.6	3.4	motor	
3.7	5.3	visual	
2.2	5.9	motor/auditory	audio/Breaking_Bollywood.wav
0.6	3.9	visual/auditory	audio/Le_Baguette.wav
3.8	4.3	motor	
2.4	4.7	motor/auditory	audio/Shenzhen_Nightlife.wav
3.4	5.0	motor	
1.2	4.4	visual/auditory	audio/Coy_Koi.wav
2.4	3.1	visual	
2.3	4.1	motor/auditory	audio/Cumbish.wav
2.8	4.4	visual	
2.5	5.4	motor	
1.5	4.5	visual/auditory	audio/Cumbish.wav
2.3	5.8	motor/auditory	audio/Desert_Conflict.wav
2.6	3.2	visual/auditory	audio/Bollywood_Groove.wav
3.1	7.1	visual	
1.6	5.5	motor	
3.8	5.0	motor/auditory	audio/Stereotype_News.wav
3.7	4.9	visual	
2.8	4.7	motor	
2.9	4.9	visual/auditory	audio/Stereotype_News.wav
3.5	4.5	motor	
1.5	3.8	visual	
2.7	3.5	motor/auditory	audio/Bleu.wav
2.7	4.6	visual/auditory	audio/Shenzhen_Nightlife.wav
