duration	iti	trial_type	stim_file
3.6	3.9	visual	
2.1	6.4	motor/auditory	audio/Le_Baguette.wav
3.7	3.8	visual/auditory	audio/Coy_Koi.wav
0.9	4.7	motor	
3.8	4.8	visual	
1.7	4.7	motor	
3.6	4.3	motor/auditory	audio/Shenzhen_Nightlife.wav
3.4	5.0	visual/auditory	audio/Desert_Conflict.wav
3.3	5.6	motor/auditory	audio/Funshine.wav
3.9	3.6	visual	
2.7	4.8	visual/auditory	audio/Bollywood_Groove.wav
1.2	3.8	motor	
1.1	4.5	visual/auditory	audio/Funshine.wav
3.7	5.0	visual	
3.8	5.1	motor/auditory	audio/Improv_for_Evil.wav
0.8	5.6	motor	
2.7	3.7	visual/auditory	audio/Stereotype_News.wav
3.6	3.0	motor/auditory	audio/Funshine.wav
3.8	4.3	motor	
2.0	3.5	visual	
2.0	6.2	motor	
3.5	3.2	visual/auditory	audio/Ukulele_Song.wav
2.2	3.3	motor/auditory	audio/Ukulele_Song.wav
1.2	3.4	visual	
2.5	4.1	motor	
1.6	5.9	visual/auditory	audio/Ukulele_Song.wav
3.3	3.4	visual	
2.2	5.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	4.9	visual	
1.2	2.9	motor/auditory	audio/Coy_Koi.wav
2.0	6.5	visual/auditory	audio/Bollywood_Groove.wav
1.8	3.2	motor	
1.6	3.9	motor/auditory	audio/Improv_for_Evil.wav
1.6	3.4	motor	
3.6	4.8	visual/auditory	audio/Shenzhen_Nightlife.wav
2.7	3.6	visual	
2.8	6.0	motor	
1.8	4.4	visual	
3.9	3.7	motor/auditory	audio/Bleu.wav
1.0	5.1	visual/auditory	audio/Cumbish.wav
2.4	4.5	motor	
2.9	6.0	visual	
0.6	4.1	motor/auditory	audio/Le_Baguette.wav
2.7	5.3	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.3	5.1	visual	
3.9	4.0	motor	
0.6	3.8	motor/auditory	audio/Stereotype_News.wav
1.1	5.0	visual/auditory	audio/Breaking_Bollywood.wav
2.0	5.2	visual	
3.0	6.2	visual/auditory	audio/Cumbish.wav
3.3	5.2	motor	
3.7	7.1	motor/auditory	audio/Jack_The_Lumberer.wav
0.7	6.0	visual/auditory	audio/Cumbish.wav
3.7	7.7	motor	
0.6	5.1	visual	
1.2	4.2	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.7	4.7	motor	
3.9	5.2	visual/auditory	audio/Bleu.wav
1.5	4.2	visual	
2.5	20.5	motor/auditory	audio/Shenzhen_Nightlife.wav
