duration	iti	trial_type	stim_file
2.4	4.3	motor/auditory	audio/Stereotype_News.wav
3.8	6.1	visual	
3.9	4.8	visual/auditory	audio/Jack_The_Lumberer.wav
1.0	5.0	motor	
1.2	4.4	visual	
3.6	4.3	motor	
3.0	4.2	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.8	2.5	motor/auditory	audio/Funshine.wav
0.6	5.1	motor	
3.1	5.6	visual/auditory	audio/Desert_Conflict.wav
3.4	4.2	motor/auditory	audio/Bollywood_Groove.wav
3.3	4.6	visual	
3.6	5.7	motor/auditory	audio/Bleu.wav
3.0	5.4	visual/auditory	audio/Stereotype_News.wav
3.4	5.7	motor	
1.3	6.5	visual	
3.0	5.1	motor/auditory	audio/Ukulele_Song.wav
3.1	3.5	visual/auditory	audio/Jack_The_Lumberer.wav
4.0	4.3	motor	
0.9	3.8	visual	
1.3	7.8	motor/auditory	audio/Funshine.wav
3.4	5.6	motor	
1.2	4.6	visual/auditory	audio/Cumbish.wav
3.6	4.6	visual	
1.1	3.1	motor	
1.5	4.5	visual	
0.7	5.5	motor/auditory	audio/Breaking_Bollywood.wav
0.5	5.8	visual/auditory	audio/Improv_for_Evil.wav
1.9	3.1	visual	
2.8	7.0	motor	
2.8	3.6	motor/auditory	audio/Shenzhen_Nightlife.wav
0.8	5.4	visual/auditory	audio/Shenzhen_Nightlife.wav
4.0	5.6	visual	
1.8	4.1	motor	
2.6	4.1	visual/auditory	audio/Bollywood_Groove.wav
3.1	3.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.4	5.9	visual	
0.7	5.1	motor/auditory	audio/Bleu.wav
2.3	3.8	motor	
0.8	5.1	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	4.5	motor/auditory	audio/Desert_Conflict.wav
1.3	3.7	visual	
2.8	5.0	visual/auditory	audio/Breaking_Bollywood.wav
1.6	5.8	motor	
2.1	4.2	visual/auditory	audio/Jack_The_Lumberer.wav
3.7	5.4	motor/auditory	audio/Desert_Conflict.wav
1.1	4.0	visual	
2.8	4.3	motor	
3.9	5.5	visual/auditory	audio/Cumbish.wav
2.7	5.1	motor/auditory	audio/Bleu.wav
3.5	4.2	motor	
2.1	6.2	visual	
2.8	4.2	visual/auditory	audio/Bollywood_Groove.wav
0.7	4.2	motor/auditory	audio/Coy_Koi.wav
2.6	3.8	visual	
3.8	5.0	motor	
2.6	5.5	visual	
0.7	4.4	visual/auditory	audio/Improv_for_Evil.wav
1.7	3.7	motor/auditory	audio/Le_Baguette.wav
2.0	21.0	motor	
