duration	iti	trial_type	stim_file
1.2	5.0	visual	
2.8	6.1	motor/auditory	audio/Improv_for_Evil.wav
3.1	2.5	visual/auditory	audio/Improv_for_Evil.wav
2.4	5.5	motor	
3.4	7.6	visual	
3.3	4.5	visual/auditory	audio/Le_Baguette.wav
3.0	6.1	motor/auditory	audio/Le_Baguette.wav
3.2	4.4	motor	
3.8	4.7	motor/auditory	audio/Bleu.wav
3.6	3.5	motor	
3.6	4.3	visual	
3.7	4.8	visual/auditory	audio/Breaking_Bollywood.wav
2.2	2.6	motor/auditory	audio/Cumbish.wav
2.6	3.9	visual/auditory	audio/Breaking_Bollywood.wav
2.1	4.3	visual	
1.3	4.4	motor	
3.1	5.0	motor/auditory	audio/Bollywood_Groove.wav
2.2	6.1	visual/auditory	audio/Bollywood_Groove.wav
3.2	4.7	motor	
3.4	4.5	visual	
1.1	5.6	motor	
0.7	3.3	visual	
1.3	4.6	visual/auditory	audio/Jack_The_Lumberer.wav
1.7	2.6	motor/auditory	audio/Stereotype_News.wav
1.8	6.4	visual	
3.3	4.9	motor	
3.9	5.3	visual/auditory	audio/Coy_Koi.wav
1.6	7.8	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.7	5.1	visual/auditory	audio/Jack_The_Lumberer.wav
2.7	3.0	visual	
0.9	4.3	motor/auditory	audio/Cumbish.wav
1.7	5.0	motor	
3.6	4.0	visual	
3.3	3.7	motor/auditory	audio/Funshine.wav
3.7	5.1	motor	
3.2	3.7	visual/auditory	audio/Desert_Conflict.wav
2.5	2.8	motor	
3.8	5.8	motor/auditory	audio/Coy_Koi.wav
3.1	6.3	visual/auditory	audio/Shenzhen_Nightlife.wav
2.5	4.1	visual	
3.8	3.4	motor	
3.6	3.8	motor/auditory	audio/Ukulele_Song.wav
0.9	4.8	visual	
3.2	5.8	visual/auditory	audio/Shenzhen_Nightlife.wav
1.8	4.5	motor	
2.5	4.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.5	3.6	visual	
1.8	4.0	visual/auditory	audio/Jack_The_Lumberer.wav
0.5	3.6	visual	
0.6	5.2	visual/auditory	audio/Le_Baguette.wav
3.9	3.7	motor	
3.1	4.8	motor/auditory	audio/Funshine.wav
3.6	5.2	motor	
3.3	4.3	visual	
3.7	4.6	visual/auditory	audio/Bollywood_Groove.wav
3.7	3.5	motor/auditory	audio/Bleu.wav
2.6	4.6	visual/auditory	audio/Cumbish.wav
1.9	5.1	visual	
3.0	2.8	motor/auditory	audio/Ukulele_Song.wav
1.5	4.4	motor	
