duration	iti	trial_type	stim_file
2.5	6.0	motor/auditory	audio/Stereotype_News.wav
0.7	3.4	motor	
1.8	4.3	visual/auditory	audio/Desert_Conflict.wav
2.7	4.2	visual	
2.0	5.5	motor/auditory	audio/Shenzhen_Nightlife.wav
1.0	6.4	visual	
1.0	5.8	motor	
1.6	3.7	visual/auditory	audio/Desert_Conflict.wav
0.9	4.5	motor	
1.7	4.9	visual/auditory	audio/Cumbish.wav
1.5	4.5	motor/auditory	audio/Improv_for_Evil.wav
3.8	5.8	visual	
1.1	3.7	motor	
2.3	5.4	visual	
1.6	3.7	motor/auditory	audio/Funshine.wav
3.8	3.6	visual/auditory	audio/Coy_Koi.wav
3.4	6.3	motor	
3.5	3.1	visual	
2.5	3.7	visual/auditory	audio/Ukulele_Song.wav
2.2	3.3	motor/auditory	audio/Bleu.wav
2.1	4.6	visual	
2.5	4.3	visual/auditory	audio/Desert_Conflict.wav
3.3	3.8	motor	
1.9	6.7	motor/auditory	audio/Bollywood_Groove.wav
1.5	3.8	visual	
2.7	6.7	motor/auditory	audio/Le_Baguette.wav
2.6	5.4	motor	
1.1	3.1	visual/auditory	audio/Bleu.wav
2.7	4.8	motor	
1.4	5.0	motor/auditory	audio/Improv_for_Evil.wav
3.6	3.1	visual	
3.2	4.8	visual/auditory	audio/Jack_The_Lumberer.wav
2.6	4.1	motor	
3.8	6.2	motor/auditory	audio/Cumbish.wav
3.9	2.5	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.3	4.3	visual	
0.6	7.6	motor/auditory	audio/Bollywood_Groove.wav
2.6	6.1	visual	
3.1	5.9	visual/auditory	audio/Breaking_Bollywood.wav
1.5	5.0	motor	
3.8	2.7	motor/auditory	audio/Coy_Koi.wav
3.5	5.4	motor	
3.0	6.1	visual/auditory	audio/Stereotype_News.wav
1.9	4.1	visual	
3.7	5.9	motor/auditory	audio/Cumbish.wav
3.6	3.8	motor	
3.4	5.2	visual	
1.3	2.8	visual/auditory	audio/Bollywood_Groove.wav
3.5	7.9	motor	
3.0	2.9	visual	
3.9	5.3	motor/auditory	audio/Coy_Koi.wav
0.9	5.0	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.1	5.7	motor/auditory	audio/Funshine.wav
2.2	3.4	motor	
2.5	4.7	visual	
1.2	4.9	visual/auditory	audio/Shenzhen_Nightlife.wav
0.8	4.3	motor	
3.0	4.3	motor/auditory	audio/Le_Baguette.wav
1.4	6.1	visual/auditory	audio/Shenzhen_Nightlife.wav
3.7	4.3	visual	
