duration	iti	trial_type	stim_file
3.2	4.9	motor	
1.7	3.7	visual	
1.7	3.9	motor/auditory	audio/Bleu.wav
4.0	4.1	visual/auditory	audio/Cumbish.wav
2.8	3.1	motor	
1.8	4.5	visual	
3.2	4.5	motor/auditory	audio/Ukulele_Song.wav
3.8	2.9	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.9	4.9	motor/auditory	audio/Breaking_Bollywood.wav
3.6	4.1	visual	
0.7	5.6	motor	
2.1	5.4	visual/auditory	audio/Bollywood_Groove.wav
3.5	3.3	motor/auditory	audio/Coy_Koi.wav
2.7	5.1	visual	
1.6	2.8	motor	
2.4	6.2	visual/auditory	audio/Shenzhen_Nightlife.wav
2.7	6.1	visual	
2.2	5.8	motor	
3.3	4.9	visual/auditory	audio/Coy_Koi.wav
1.3	2.8	motor/auditory	audio/Bollywood_Groove.wav
3.7	7.6	visual	
3.7	3.8	visual/auditory	audio/Ukulele_Song.wav
0.7	3.9	motor/auditory	audio/Stereotype_News.wav
2.6	7.2	motor	
0.8	3.7	motor/auditory	audio/Desert_Conflict.wav
3.7	4.5	visual	
1.5	5.6	motor	
1.6	3.8	visual/auditory	audio/Improv_for_Evil.wav
1.2	6.1	motor	
3.9	3.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.1	3.5	visual	
3.6	3.2	motor/auditory	audio/Shenzhen_Nightlife.wav
3.5	7.1	visual	
2.4	4.6	motor/auditory	audio/Breaking_Bollywood.wav
2.2	4.7	motor	
2.1	4.2	visual/auditory	audio/Improv_for_Evil.wav
2.9	5.4	motor/auditory	audio/Jack_The_Lumberer.wav
2.5	4.7	motor	
1.8	4.5	visual/auditory	audio/Le_Baguette.wav
2.7	5.0	visual	
0.7	5.1	motor/auditory	audio/Stereotype_News.wav
0.8	4.0	motor	
3.2	4.1	visual/auditory	audio/Improv_for_Evil.wav
1.7	6.0	visual	
3.9	5.5	motor/auditory	audio/Desert_Conflict.wav
3.1	4.9	motor	
3.7	3.8	visual	
2.1	3.7	visual/auditory	audio/Bleu.wav
3.9	7.5	motor	
0.9	2.8	motor/auditory	audio/Jack_The_Lumberer.wav
3.3	3.4	visual	
3.6	4.3	visual/auditory	audio/Jack_The_Lumberer.wav
1.7	3.7	motor/auditory	audio/Le_Baguette.wav
1.0	4.9	visual	
3.4	4.3	visual/auditory	audio/Funshine.wav
1.0	3.6	motor	
2.8	6.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.0	5.0	motor	
2.1	6.9	visual	
3.8	21.7	motor/auditory	audio/Funshine.wav
